,country,country_long,name,capacity_mw,latitude,longitude,primary_fuel,estimated_generation_gwh
21462,UZB,Uzbekistan,Talimardjan,800.0,38.4809,65.6315,Gas,3833.620890650501
21461,UZB,Uzbekistan,Takhiatash,730.0,42.3175,59.5553,Gas,3498.179062718583
21459,UZB,Uzbekistan,Novo-Angren power station,2100.0,40.9233,69.8174,Coal,1884.3378271213323
21456,UZB,Uzbekistan,Khodjikent,165.0,41.599,69.8644,Hydro,1712.2368421052633
21453,UZB,Uzbekistan,Farkhad,126.0,40.1924,69.3048,Hydro,1307.5263157894738
21455,UZB,Uzbekistan,Gazalkent,120.0,41.5581,69.7708,Hydro,1245.2631578947369
21501,VEN,Venezuela,Simon Bolivar (Guri),8851.0,7.7659,-62.9982,Hydro,43685.84252235933
21467,VEN,Venezuela,Antonio Jose de Sucre (Macagua),2930.0,8.3039,-62.6677,Hydro,14461.588361824974
21486,VEN,Venezuela,Manuel Piar (Tocoma) Hydroelectric Power Plant Venezuela,2530.0,7.8997,-63.0322,Hydro,12487.3100871731
21475,VEN,Venezuela,Fransisco de Miranda (Caruachi),2196.0,8.16,-62.8,Hydro,10838.787727838786
21490,VEN,Venezuela,Planta Centro,2000.0,10.4949,-68.1552,Gas,3370.513775130305
21497,VEN,Venezuela,Ricardo Zuloaga (Tacoa) Thermal Power Plant Venezuela,1720.0,10.5877,-67.0806,Gas,2898.6418466120617
21480,VEN,Venezuela,Josefa Joaquina Sanchez,1586.0,10.4885,-71.6354,Gas,2672.817423678332
21474,VEN,Venezuela,Fabricio Ojeda (La Vueltosa) Hydroelectric Power Plant Venezuela,514.0,7.747,-71.4668,Hydro,2536.9475829276566
21504,VEN,Venezuela,Termozulia,1300.0,10.4883,-71.6354,Gas,2190.8339538346977
21484,VEN,Venezuela,Leanardo Ruiz Pineda (San Agaton),300.0,7.8535,-71.7146,Hydro,1480.7087059889054
21528,VNM,Vietnam,Ca Mau 1,1542.0,9.242,105.06,Gas,9412.89914662529
21679,VNM,Vietnam,Son La,2400.0,21.4971,103.996,Hydro,8388.348958125001
21652,VNM,Vietnam,Nhon Trach 1,1215.0,10.6428,106.84,Gas,7416.778510473236
21660,VNM,Vietnam,Phu My 1,1108.0,10.6056,107.04,Gas,6763.613653995346
21598,VNM,Vietnam,Hoa Binh,1920.0,20.8082,105.3233,Hydro,6710.679166500001
21661,VNM,Vietnam,Phu My 21,896.0,10.6041,107.04,Gas,5469.492629945696
21662,VNM,Vietnam,Phu My 22,733.0,10.603,107.04,Gas,4474.484484096199
21663,VNM,Vietnam,Phu My 3,733.0,10.6014,107.04,Gas,4474.484484096199
21615,VNM,Vietnam,Lai Chau,1200.0,22.1379,102.9839,Hydro,4194.174479062502
21656,VNM,Vietnam,O Mon 1,660.0,10.1332,105.67,Gas,4028.867339022498
21733,YEM,Yemen,Marib,400.0,15.552,45.7717,Gas,2948.0
21730,YEM,Yemen,Al Mukha,160.0,13.3609,43.2517,Oil,1165.3953488372092
21734,YEM,Yemen,Ras Kanatib,150.0,14.9893,42.9113,Oil,1092.5581395348836
21729,YEM,Yemen,Al Mansoura,139.0,12.8536,44.9752,Oil,1012.4372093023256
21728,YEM,Yemen,Al Hiswa,125.0,12.8271,44.9227,Oil,910.4651162790698
21731,YEM,Yemen,Dhaban,41.0,15.4306,44.1863,Oil,298.63255813953486
21732,YEM,Yemen,Khormaksar,30.0,12.8155,45.0279,Oil,218.51162790697674
21737,ZMB,Zambia,Kafue Gorge,990.0,-15.8089,28.4199,Hydro,6435.916666666666
21738,ZMB,Zambia,Kariba,930.0,-16.5222,28.7619,Hydro,6045.86111111111
21736,ZMB,Zambia,Itezhi- Tezhi,120.0,-15.7688,26.0203,Hydro,780.1111111111112
21748,ZMB,Zambia,Victoria Falls,108.0,-17.9167,25.85,Hydro,702.1
21746,ZMB,Zambia,Ndola,50.0,-12.9667,28.6333,Oil,120.87264150943398
21739,ZMB,Zambia,Luano,40.0,-11.5667,24.1333,Oil,96.69811320754715
21742,ZMB,Zambia,Lusiwasi,12.0,-12.9884,30.8649,Hydro,78.01111111111112
21735,ZMB,Zambia,Bancroft Copperbelt,20.0,-12.3786,27.8317,Oil,48.349056603773576
21747,ZMB,Zambia,Nkana,20.0,-12.8167,28.2,Oil,48.349056603773576
21741,ZMB,Zambia,Lusaka,15.0,-15.433,28.333,Oil,36.261792452830186
